trade_date,open,high,low,close,vol,hold,datetime
2024-07-29 11:15:00,15755.0,15800.0,15615.0,15670.0,91,68,20240729111500
2024-07-29 15:00:00,15670.0,15705.0,15660.0,15705.0,37,75,20240729150000
2024-07-30 11:15:00,15750.0,15770.0,15715.0,15735.0,41,79,20240730111500
2024-07-30 15:00:00,15750.0,15750.0,15700.0,15700.0,9,77,20240730150000
2024-07-31 11:15:00,15635.0,15725.0,15635.0,15715.0,11,79,20240731111500
2024-07-31 15:00:00,15720.0,15720.0,15685.0,15690.0,15,89,20240731150000
2024-08-01 11:15:00,15695.0,15700.0,15695.0,15695.0,4,91,20240801111500
2024-08-01 15:00:00,15665.0,15700.0,15660.0,15665.0,29,104,20240801150000
