trade_date,open,high,low,close,vol,hold,datetime
2022-03-04 09:30:00,482.5,482.5,482.5,482.5,1,1,20220304093000
2022-03-07 09:30:00,515.1,515.1,515.1,515.1,1,2,20220307093000
2022-03-07 13:45:00,515.1,521.1,515.1,521.1,1,3,20220307134500
2022-03-07 23:00:00,518.1,518.1,518.1,518.1,2,3,20220307230000
2022-03-08 09:30:00,551.9,551.9,551.9,551.9,1,4,20220308093000
2022-03-08 13:45:00,551.9,551.9,524.1,524.1,1,4,20220308134500
2022-03-09 01:00:00,538.0,538.0,538.0,538.0,1,3,20220309010000
2022-03-09 23:00:00,505.0,505.0,505.0,505.0,1,2,20220309230000
2022-03-10 09:30:00,505.0,505.0,468.0,480.9,4,3,20220310093000
2022-03-10 13:45:00,479.0,479.0,479.0,479.0,1,3,20220310134500
2022-03-10 23:00:00,488.4,488.4,488.4,488.4,1,3,20220310230000
2022-03-11 01:00:00,488.4,488.4,471.0,471.0,1,4,20220311010000
2022-03-11 09:30:00,471.0,509.4,445.0,445.0,4,4,20220311093000
2022-03-15 01:00:00,470.1,470.1,470.1,470.1,1,4,20220315010000
2022-03-15 09:30:00,466.3,468.9,466.3,468.9,2,6,20220315093000
2022-03-15 23:00:00,468.4,468.4,468.4,468.4,2,6,20220315230000
2022-03-18 13:45:00,480.5,480.5,476.1,476.1,3,5,20220318134500
2022-03-18 15:00:00,476.1,484.9,476.1,483.8,10,11,20220318150000
2022-03-24 09:30:00,497.4,497.4,497.4,497.4,1,11,20220324093000
2022-03-24 15:00:00,497.4,497.4,497.4,497.4,1,11,20220324150000
2022-03-25 09:30:00,522.9,522.9,522.9,522.9,1,11,20220325093000
2022-03-28 23:00:00,495.7,495.7,477.4,477.4,2,12,20220328230000
2022-03-29 23:00:00,455.4,460.0,455.4,460.0,2,12,20220329230000
2022-03-30 15:00:00,480.0,480.0,480.0,480.0,1,12,20220330150000
2022-03-31 01:00:00,485.2,485.2,485.2,485.2,1,12,20220331010000
2022-03-31 23:00:00,485.2,485.2,485.2,485.2,1,11,20220331230000
2022-04-07 13:45:00,494.9,494.9,494.9,494.9,1,11,20220407134500
2022-04-08 15:00:00,504.9,504.9,504.9,504.9,1,12,20220408150000
2022-04-12 15:00:00,505.0,505.0,505.0,505.0,1,12,20220412150000
2022-04-12 23:00:00,515.0,515.1,515.0,515.1,2,12,20220412230000
2022-04-15 09:30:00,533.5,533.5,533.5,533.5,2,12,20220415093000
2022-04-25 23:00:00,496.0,496.0,494.9,494.9,3,13,20220425230000
2022-04-26 09:30:00,500.0,500.4,500.0,500.4,2,11,20220426093000
2022-04-26 13:45:00,500.4,500.5,500.4,500.5,1,11,20220426134500
2022-04-26 15:00:00,496.0,496.0,496.0,496.0,1,11,20220426150000
2022-04-29 15:00:00,507.4,507.4,507.4,507.4,1,11,20220429150000
2022-05-05 13:45:00,533.1,533.1,533.1,533.1,1,12,20220505134500
2022-05-10 09:30:00,500.5,500.5,496.0,496.0,2,13,20220510093000
2022-05-10 13:45:00,496.0,500.0,496.0,500.0,1,13,20220510134500
2022-05-11 23:00:00,511.5,511.5,511.5,511.5,1,13,20220511230000
2022-05-12 23:00:00,510.4,510.4,510.4,510.4,1,14,20220512230000
2022-05-17 09:30:00,543.2,543.2,543.2,543.2,2,14,20220517093000
2022-05-20 09:30:00,556.9,556.9,556.9,556.9,2,16,20220520093000
2022-05-26 23:00:00,557.7,557.7,557.7,557.7,1,17,20220526230000
2022-05-31 09:30:00,553.0,553.0,553.0,553.0,1,18,20220531093000
2022-05-31 13:45:00,553.0,555.0,553.0,555.0,1,19,20220531134500
2022-06-01 09:30:00,535.1,535.2,535.1,535.2,2,19,20220601093000
2022-06-02 13:45:00,535.1,535.1,535.1,535.1,2,19,20220602134500
2022-06-06 13:45:00,535.1,535.1,535.1,535.1,1,19,20220606134500
2022-06-07 13:45:00,564.5,564.5,564.5,564.5,1,18,20220607134500
2022-06-08 15:00:00,566.9,566.9,566.9,566.9,1,17,20220608150000
2022-06-09 23:00:00,577.0,577.0,577.0,577.0,1,17,20220609230000
2022-06-14 01:00:00,550.0,550.0,550.0,550.0,1,17,20220614010000
2022-06-15 13:45:00,566.0,566.0,566.0,566.0,1,17,20220615134500
2022-06-15 15:00:00,566.0,566.0,550.0,550.0,1,17,20220615150000
2022-06-16 23:00:00,539.0,539.0,539.0,539.0,1,17,20220616230000
2022-06-22 13:45:00,524.0,524.0,524.0,524.0,1,17,20220622134500
2022-06-22 23:00:00,524.0,524.0,524.0,524.0,1,16,20220622230000
2022-06-23 01:00:00,524.0,528.0,524.0,528.0,1,15,20220623010000
2022-06-30 23:00:00,507.1,507.1,507.1,507.1,1,15,20220630230000
2022-07-01 15:00:00,504.8,504.8,504.8,504.8,1,15,20220701150000
2022-07-04 15:00:00,500.5,500.5,500.5,500.5,1,15,20220704150000
2022-07-05 23:00:00,484.8,484.9,484.8,484.9,2,16,20220705230000
2022-07-06 23:00:00,449.4,449.4,445.5,445.5,2,15,20220706230000
2022-07-11 09:30:00,485.0,485.0,485.0,485.0,1,15,20220711093000
2022-07-18 09:30:00,452.0,452.0,452.0,452.0,1,15,20220718093000
2022-07-18 23:00:00,462.8,462.8,462.8,462.8,1,15,20220718230000
2022-07-19 23:00:00,462.8,462.8,462.8,462.8,1,15,20220719230000
2022-09-01 13:45:00,514.3,514.3,514.3,514.3,12,15,20220901134500
2022-09-05 23:00:00,492.7,492.7,492.7,492.7,1,16,20220905230000
2022-09-06 23:00:00,494.9,494.9,494.9,494.9,1,17,20220906230000
2022-09-07 13:45:00,494.9,494.9,484.9,484.9,1,17,20220907134500
2022-09-08 13:45:00,481.0,481.0,481.0,481.0,1,16,20220908134500
2022-09-14 13:45:00,492.1,492.1,492.1,492.1,1,15,20220914134500
2022-09-15 13:45:00,500.8,500.8,500.8,500.8,1,15,20220915134500
2022-10-12 15:00:00,559.2,559.2,559.2,559.2,1,14,20221012150000
2022-10-27 23:00:00,543.3,543.3,543.3,543.3,10,14,20221027230000
2022-11-07 23:00:00,529.6,568.7,529.6,568.7,2,14,20221107230000
2022-11-09 15:00:00,514.1,514.1,514.1,514.1,1,15,20221109150000
2022-11-10 01:00:00,545.5,545.5,545.5,545.5,1,15,20221110010000
2022-11-22 01:00:00,508.4,508.7,508.4,508.7,2,16,20221122010000
2022-11-24 01:00:00,518.5,518.5,518.5,518.5,1,17,20221124010000
2022-11-25 15:00:00,533.0,533.0,533.0,533.0,1,17,20221125150000
2022-11-28 23:00:00,536.3,537.0,536.3,537.0,2,19,20221128230000
