trade_date,open,high,low,close,vol,hold,datetime
2023-10-18 15:00:00,4000.0,4000.0,4000.0,4000.0,1,1,20231018150000
2023-10-31 15:00:00,3993.0,3994.0,3993.0,3994.0,4,2,20231031150000
2023-11-01 11:15:00,4043.0,4043.0,4043.0,4043.0,1,1,20231101111500
2023-11-02 15:00:00,4060.0,4060.0,4060.0,4060.0,1,1,20231102150000
2023-11-14 15:00:00,4080.0,4080.0,4012.0,4012.0,2,1,20231114150000
2023-12-01 11:15:00,4041.0,4193.0,4040.0,4193.0,4,2,20231201111500
2023-12-05 11:15:00,4103.0,4103.0,4103.0,4103.0,1,3,20231205111500
2023-12-05 15:00:00,4103.0,4110.0,4103.0,4110.0,1,4,20231205150000
2023-12-08 11:15:00,4108.0,4113.0,4108.0,4113.0,1,2,20231208111500
2023-12-15 11:15:00,4125.0,4125.0,4125.0,4125.0,1,1,20231215111500
2024-03-11 15:00:00,4079.0,4079.0,4079.0,4079.0,1,1,20240311150000
2024-04-09 11:15:00,3896.0,3896.0,3896.0,3896.0,1,0,20240409111500
2024-04-30 15:00:00,3729.0,3729.0,3729.0,3729.0,10,10,20240430150000
2024-05-07 11:15:00,3915.0,3915.0,3915.0,3915.0,5,10,20240507111500
2024-05-10 11:15:00,3838.0,3859.0,3838.0,3859.0,3,11,20240510111500
2024-05-10 15:00:00,3859.0,3859.0,3815.0,3854.0,1,10,20240510150000
2024-05-17 15:00:00,3825.0,3870.0,3825.0,3870.0,2,10,20240517150000
2024-05-20 11:15:00,3888.0,3889.0,3888.0,3889.0,7,10,20240520111500
2024-05-22 15:00:00,3985.0,4001.0,3980.0,4001.0,4,11,20240522150000
2024-07-23 15:00:00,3603.0,3603.0,3603.0,3603.0,3,10,20240723150000
2024-07-24 15:00:00,3604.0,3604.0,3604.0,3604.0,1,11,20240724150000
2024-07-25 11:15:00,3485.0,3485.0,3485.0,3485.0,2,11,20240725111500
2024-07-25 15:00:00,3529.0,3529.0,3529.0,3529.0,1,11,20240725150000
2024-07-26 11:15:00,3487.0,3487.0,3487.0,3487.0,1,10,20240726111500
2024-07-30 11:15:00,3455.0,3455.0,3447.0,3447.0,6,10,20240730111500
2024-07-31 11:15:00,3499.0,3499.0,3388.0,3388.0,2,10,20240731111500
2024-07-31 15:00:00,3388.0,3453.0,3388.0,3453.0,1,11,20240731150000
2024-08-01 15:00:00,3474.0,3475.0,3474.0,3475.0,6,11,20240801150000
