trade_date,open,high,low,close,vol,hold,datetime
2024-01-16 11:15:00,2281.0,2281.0,2281.0,2281.0,1,1,20240116111500
2024-01-17 23:00:00,2320.0,2320.0,2313.0,2313.0,4,4,20240117230000
2024-01-18 15:00:00,2333.5,2333.5,2333.5,2333.5,1,4,20240118150000
2024-01-18 23:00:00,2340.0,2340.0,2340.0,2340.0,1,5,20240118230000
2024-01-19 11:15:00,2340.0,2348.0,2340.0,2344.0,17,22,20240119111500
2024-01-19 23:00:00,2354.0,2354.0,2354.0,2354.0,3,23,20240119230000
2024-01-22 11:15:00,2354.0,2399.0,2354.0,2386.0,7,26,20240122111500
2024-01-22 15:00:00,2386.0,2399.5,2352.0,2375.5,14,29,20240122150000
2024-01-23 11:15:00,2386.0,2386.0,2382.0,2382.0,3,30,20240123111500
2024-01-23 15:00:00,2382.0,2382.0,2381.5,2381.5,1,31,20240123150000
2024-01-24 23:00:00,2401.5,2401.5,2401.5,2401.5,1,32,20240124230000
2024-01-25 11:15:00,2403.5,2403.5,2403.5,2403.5,2,32,20240125111500
2024-01-25 23:00:00,2383.0,2384.5,2361.0,2362.0,4,32,20240125230000
2024-01-26 11:15:00,2362.0,2369.0,2350.5,2359.5,5,34,20240126111500
2024-01-29 11:15:00,2363.5,2363.5,2360.0,2360.0,3,32,20240129111500
2024-01-29 15:00:00,2360.0,2360.0,2345.0,2345.0,2,31,20240129150000
2024-01-30 11:15:00,2374.0,2374.0,2374.0,2374.0,2,33,20240130111500
2024-01-30 23:00:00,2306.5,2306.5,2281.0,2289.0,7,34,20240130230000
2024-01-31 11:15:00,2289.0,2303.5,2289.0,2303.5,1,34,20240131111500
2024-01-31 15:00:00,2303.5,2303.5,2279.0,2279.0,10,44,20240131150000
2024-01-31 23:00:00,2286.5,2299.0,2286.5,2295.0,29,68,20240131230000
2024-02-01 11:15:00,2295.0,2295.0,2288.0,2288.0,4,71,20240201111500
2024-02-01 15:00:00,2288.0,2295.0,2285.5,2295.0,7,82,20240201150000
2024-02-02 11:15:00,2280.0,2280.0,2274.0,2274.0,2,84,20240202111500
2024-02-02 15:00:00,2274.0,2274.0,2270.0,2270.0,4,88,20240202150000
2024-02-02 23:00:00,2271.0,2271.0,2271.0,2271.0,1,89,20240202230000
2024-02-05 11:15:00,2271.0,2293.0,2271.0,2293.0,1,90,20240205111500
2024-02-05 15:00:00,2293.0,2293.0,2283.5,2283.5,1,89,20240205150000
2024-02-07 11:15:00,2263.0,2264.0,2255.0,2255.0,5,93,20240207111500
2024-02-07 23:00:00,2267.5,2267.5,2267.5,2267.5,1,92,20240207230000
2024-02-08 11:15:00,2267.5,2284.5,2267.5,2284.5,1,91,20240208111500
2024-02-08 15:00:00,2285.0,2285.0,2285.0,2285.0,1,91,20240208150000
2024-02-19 11:15:00,2259.0,2259.0,2228.0,2228.0,12,96,20240219111500
2024-02-19 15:00:00,2228.0,2228.0,2210.0,2210.0,18,105,20240219150000
2024-02-19 23:00:00,2220.5,2221.5,2218.0,2218.5,6,106,20240219230000
2024-02-20 11:15:00,2220.0,2229.0,2210.0,2210.0,22,127,20240220111500
2024-02-20 15:00:00,2209.0,2209.5,2205.0,2209.0,10,137,20240220150000
2024-02-20 23:00:00,2205.5,2210.5,2199.0,2210.0,5,137,20240220230000
2024-02-21 11:15:00,2197.5,2325.0,2188.5,2324.5,38,131,20240221111500
2024-02-21 15:00:00,2324.5,2341.5,2284.0,2286.0,19,133,20240221150000
2024-02-21 23:00:00,2307.5,2313.5,2307.5,2311.0,4,131,20240221230000
2024-02-22 11:15:00,2309.0,2312.0,2307.0,2312.0,9,130,20240222111500
2024-02-22 15:00:00,2313.0,2350.0,2313.0,2350.0,24,133,20240222150000
2024-02-22 23:00:00,2350.0,2350.0,2323.0,2333.0,10,132,20240222230000
2024-02-23 11:15:00,2333.0,2333.0,2325.5,2325.5,2,133,20240223111500
2024-02-23 15:00:00,2323.0,2323.0,2315.5,2315.5,2,135,20240223150000
2024-02-23 23:00:00,2304.5,2320.0,2304.0,2317.5,11,135,20240223230000
2024-02-26 11:15:00,2317.5,2317.5,2287.0,2296.5,11,137,20240226111500
2024-02-26 15:00:00,2296.5,2296.5,2251.0,2253.0,105,197,20240226150000
2024-02-26 23:00:00,2253.0,2281.0,2253.0,2270.5,6,197,20240226230000
2024-02-27 11:15:00,2283.0,2318.5,2283.0,2312.5,11,192,20240227111500
2024-02-27 15:00:00,2312.5,2341.5,2312.5,2341.5,24,198,20240227150000
2024-02-27 23:00:00,2345.5,2345.5,2320.5,2321.5,4,198,20240227230000
2024-02-28 11:15:00,2321.5,2321.5,2313.5,2314.0,5,199,20240228111500
2024-02-28 15:00:00,2314.0,2340.0,2314.0,2340.0,4,202,20240228150000
2024-02-28 23:00:00,2326.5,2332.0,2325.0,2332.0,18,206,20240228230000
2024-02-29 11:15:00,2332.0,2332.0,2323.5,2323.5,4,205,20240229111500
2024-02-29 15:00:00,2323.5,2341.5,2317.0,2332.0,11,206,20240229150000
2024-02-29 23:00:00,2332.0,2356.5,2332.0,2344.0,13,206,20240229230000
2024-03-01 11:15:00,2344.0,2344.0,2333.0,2333.0,6,208,20240301111500
2024-03-01 15:00:00,2333.0,2333.0,2308.0,2308.0,5,211,20240301150000
2024-03-01 23:00:00,2295.0,2312.5,2295.0,2307.5,20,218,20240301230000
2024-03-04 11:15:00,2307.5,2310.0,2288.0,2301.0,46,249,20240304111500
2024-03-04 15:00:00,2287.5,2308.5,2279.5,2302.5,52,267,20240304150000
2024-03-04 23:00:00,2296.0,2301.0,2296.0,2301.0,4,269,20240304230000
2024-03-05 11:15:00,2301.0,2306.5,2288.0,2293.0,33,278,20240305111500
2024-03-05 15:00:00,2293.0,2293.0,2280.0,2285.5,27,300,20240305150000
2024-03-05 23:00:00,2265.0,2282.0,2265.0,2282.0,5,302,20240305230000
2024-03-06 11:15:00,2270.0,2270.0,2252.0,2252.0,28,319,20240306111500
2024-03-06 15:00:00,2252.0,2272.5,2252.0,2264.0,22,333,20240306150000
2024-03-06 23:00:00,2264.0,2274.0,2264.0,2274.0,10,330,20240306230000
2024-03-07 11:15:00,2274.0,2287.5,2266.0,2287.5,19,331,20240307111500
2024-03-07 15:00:00,2287.5,2288.0,2270.5,2270.5,16,335,20240307150000
2024-03-07 23:00:00,2270.5,2279.5,2268.5,2272.0,32,345,20240307230000
2024-03-08 11:15:00,2272.0,2289.0,2270.0,2283.5,28,343,20240308111500
2024-03-08 15:00:00,2283.5,2291.5,2279.5,2291.5,17,345,20240308150000
2024-03-08 23:00:00,2274.0,2275.0,2269.0,2269.0,10,352,20240308230000
2024-03-11 11:15:00,2264.5,2276.5,2241.5,2255.0,25,367,20240311111500
2024-03-11 15:00:00,2255.0,2263.5,2249.5,2254.5,28,392,20240311150000
2024-03-11 23:00:00,2247.5,2262.0,2247.5,2258.5,32,411,20240311230000
2024-03-12 11:15:00,2258.5,2288.0,2258.5,2262.0,7,412,20240312111500
2024-03-12 15:00:00,2262.0,2278.0,2259.5,2278.0,19,426,20240312150000
2024-03-12 23:00:00,2265.0,2274.5,2255.0,2263.5,26,437,20240312230000
2024-03-13 11:15:00,2263.5,2271.5,2251.5,2259.5,23,453,20240313111500
2024-03-13 15:00:00,2259.5,2259.5,2229.5,2248.0,47,490,20240313150000
2024-03-13 23:00:00,2245.0,2251.0,2235.0,2243.0,15,496,20240313230000
2024-03-14 11:15:00,2232.5,2248.5,2232.5,2248.5,9,499,20240314111500
2024-03-14 15:00:00,2248.5,2248.5,2228.0,2232.5,20,513,20240314150000
2024-03-14 23:00:00,2247.5,2248.0,2198.0,2209.5,37,531,20240314230000
2024-03-15 11:15:00,2209.5,2212.0,2193.5,2195.5,22,533,20240315111500
2024-03-15 15:00:00,2195.5,2207.0,2190.0,2190.0,20,540,20240315150000
2024-03-15 23:00:00,2197.0,2198.0,2158.0,2180.0,27,547,20240315230000
2024-03-18 11:15:00,2180.0,2189.0,2161.0,2189.0,28,549,20240318111500
2024-03-18 15:00:00,2183.0,2199.0,2180.0,2199.0,26,544,20240318150000
