trade_date,open,high,low,close,vol,hold,datetime
2024-06-18 01:00:00,3720.0,3728.0,3720.0,3728.0,6,0,20240618010000
2024-06-18 11:15:00,3728.0,3728.0,3728.0,3728.0,2,1,20240618111500
2024-06-20 23:00:00,3848.0,3852.0,3841.0,3852.0,3,4,20240620230000
2024-06-21 01:00:00,3852.0,3853.0,3823.0,3853.0,4,4,20240621010000
2024-06-21 11:15:00,3853.0,3853.0,3800.0,3824.0,3,5,20240621111500
2024-06-21 15:00:00,3824.0,3824.0,3794.0,3794.0,2,5,20240621150000
2024-06-21 23:00:00,3784.0,3784.0,3784.0,3784.0,1,5,20240621230000
2024-06-22 01:00:00,3784.0,3828.0,3784.0,3828.0,1,5,20240622010000
2024-06-24 11:15:00,3828.0,3828.0,3751.0,3762.0,2,4,20240624111500
2024-06-24 23:00:00,3799.0,3799.0,3799.0,3799.0,1,4,20240624230000
2024-06-25 23:00:00,3791.0,3791.0,3727.0,3727.0,5,5,20240625230000
2024-06-26 15:00:00,3768.0,3768.0,3727.0,3727.0,2,6,20240626150000
2024-06-27 15:00:00,3796.0,3796.0,3740.0,3740.0,7,8,20240627150000
2024-06-27 23:00:00,3777.0,3777.0,3766.0,3767.0,8,11,20240627230000
2024-06-28 01:00:00,3767.0,3767.0,3760.0,3760.0,2,12,20240628010000
2024-06-28 11:15:00,3760.0,3770.0,3760.0,3770.0,6,10,20240628111500
2024-06-28 23:00:00,3805.0,3805.0,3805.0,3805.0,2,11,20240628230000
2024-07-01 01:00:00,3805.0,3806.0,3796.0,3806.0,8,12,20240701010000
2024-07-01 15:00:00,3806.0,3835.0,3806.0,3821.0,32,20,20240701150000
2024-07-01 23:00:00,3858.0,3896.0,3858.0,3879.0,5,22,20240701230000
2024-07-02 11:15:00,3879.0,3879.0,3845.0,3855.0,3,25,20240702111500
2024-07-02 15:00:00,3855.0,3873.0,3855.0,3859.0,5,25,20240702150000
2024-07-02 23:00:00,3877.0,3877.0,3857.0,3863.0,4,25,20240702230000
2024-07-03 01:00:00,3840.0,3840.0,3840.0,3840.0,2,24,20240703010000
2024-07-03 11:15:00,3840.0,3853.0,3840.0,3847.0,7,29,20240703111500
2024-07-03 15:00:00,3847.0,3857.0,3802.0,3857.0,4,29,20240703150000
2024-07-04 15:00:00,3846.0,3846.0,3815.0,3815.0,2,30,20240704150000
