trade_date,股票代码,open,close,high,low,vol,amount,振幅,ratio,change,turn_over
2015-04-01,000035,9.1,9.42,9.52,8.98,148800,280913904.0,5.92,3.29,0.3,7.87
2015-04-02,000035,9.33,9.45,9.89,9.25,180802,350036912.0,6.79,0.32,0.03,9.57
2015-04-03,000035,9.38,9.28,9.5,9.08,168691,316903728.0,4.44,-1.8,-0.17,8.93
2015-04-07,000035,9.28,9.66,9.85,9.11,165062,316193136.0,7.97,4.09,0.38,8.74
2015-04-08,000035,9.65,9.33,9.65,9.18,112526,213669313.0,4.87,-3.42,-0.33,5.96
2015-04-09,000035,9.18,9.09,9.44,8.83,90051,165950154.0,6.54,-2.57,-0.24,4.77
2015-04-10,000035,9.01,9.27,9.37,8.84,94875,176846029.0,5.83,1.98,0.18,5.02
2015-04-13,000035,9.23,9.65,9.82,9.19,141224,276309744.0,6.8,4.1,0.38,7.47
2015-04-14,000035,9.52,10.42,10.63,9.38,201798,413242688.0,12.95,7.98,0.77,10.68
2015-04-15,000035,10.38,9.73,10.71,9.63,134987,277450880.0,10.36,-6.62,-0.69,7.14
2015-04-16,000035,9.38,9.5,9.79,8.99,108771,207965151.0,8.22,-2.36,-0.23,5.76
2015-04-17,000035,9.51,9.46,9.81,9.32,94923,182169946.0,5.16,-0.42,-0.04,5.02
2015-04-20,000035,9.45,8.78,9.45,8.63,158329,290690928.0,8.67,-7.19,-0.68,8.38
2015-04-21,000035,8.72,9.09,9.16,8.65,113990,204481211.0,5.81,3.53,0.31,6.03
2015-04-22,000035,9.09,9.28,9.43,8.99,124393,233776612.0,4.84,2.09,0.19,6.58
2015-04-23,000035,9.33,9.08,9.37,9.04,116794,216484513.0,3.56,-2.16,-0.2,6.18
2015-04-24,000035,9.01,9.07,9.22,8.83,98989,180875067.0,4.3,-0.11,-0.01,5.24
2015-04-27,000035,9.07,9.04,9.3,8.99,118309,218004239.0,3.42,-0.33,-0.03,6.26
2015-04-28,000035,9.04,8.53,9.13,8.44,122127,217129744.0,7.63,-5.64,-0.51,6.46
2015-04-29,000035,8.43,8.63,8.72,8.43,84426,146927198.0,3.4,1.17,0.1,4.47
2015-04-30,000035,8.63,8.53,8.63,8.48,91134,158269424.0,1.74,-1.16,-0.1,4.82
