trade_date,股票代码,open,close,high,low,vol,amount,振幅,ratio,change,turn_over
2015-04-01,000016,4.42,4.6,4.68,4.37,311155,313786528.0,6.98,3.6,0.16,5.19
2015-04-02,000016,4.63,5.1,5.1,4.61,552418,597152976.0,10.65,10.87,0.5,9.21
2015-04-03,000016,5.09,5.37,5.53,4.94,410111,472680320.0,11.57,5.29,0.27,6.84
2015-04-07,000016,5.38,5.36,5.47,5.23,316246,367510592.0,4.47,-0.19,-0.01,5.27
2015-04-08,000016,5.36,5.14,5.42,4.78,310878,350056528.0,11.94,-4.1,-0.22,5.18
2015-04-09,000016,5.13,5.36,5.37,4.84,275545,306090560.0,10.31,4.28,0.22,4.59
2015-04-10,000016,5.33,5.85,5.94,5.25,417204,520197376.0,12.87,9.14,0.49,6.95
2015-04-13,000016,5.85,6.36,6.48,5.7,427558,569444000.0,13.33,8.72,0.51,7.13
2015-04-14,000016,6.35,6.32,6.81,6.15,335646,464482640.0,10.38,-0.63,-0.04,5.59
2015-04-15,000016,6.28,6.48,6.83,6.18,369318,520521632.0,10.28,2.53,0.16,6.16
2015-04-16,000016,6.18,6.47,6.58,6.17,274669,378330192.0,6.33,-0.15,-0.01,4.58
2015-04-17,000016,6.42,6.94,7.1,6.42,382285,558722864.0,10.51,7.26,0.47,6.37
2015-04-20,000016,6.93,6.83,7.33,6.66,381395,573233056.0,9.65,-1.59,-0.11,6.36
2015-04-21,000016,6.83,7.0,7.13,6.62,278709,412246240.0,7.47,2.49,0.17,4.65
2015-04-22,000016,7.01,6.97,7.13,6.88,241407,361319104.0,3.57,-0.43,-0.03,4.02
2015-04-23,000016,6.98,6.76,7.03,6.53,302082,435343328.0,7.17,-3.01,-0.21,5.04
2015-04-24,000016,6.68,6.45,6.7,6.23,321410,446922384.0,6.95,-4.59,-0.31,5.36
2015-04-27,000016,6.4,6.38,6.64,6.3,197620,272790064.0,5.27,-1.09,-0.07,3.29
2015-04-28,000016,6.41,6.14,6.48,6.03,263650,356434240.0,7.05,-3.76,-0.24,4.39
2015-04-29,000016,6.14,6.8,6.8,6.14,373787,527373200.0,10.75,10.75,0.66,6.23
2015-04-30,000016,6.97,7.53,7.53,6.84,454207,709284128.0,10.15,10.74,0.73,7.57
2015-05-04,000016,7.69,7.61,7.82,7.25,346389,552345168.0,7.57,1.06,0.08,5.77
2015-05-05,000016,7.53,7.93,8.27,7.43,428555,707956272.0,11.04,4.2,0.32,7.14
2015-05-06,000016,7.81,8.14,8.42,7.79,281897,482804624.0,7.94,2.65,0.21,4.7
2015-05-07,000016,8.0,7.9,8.13,7.53,296249,492147776.0,7.37,-2.95,-0.24,4.94
2015-05-08,000016,7.88,8.62,8.73,7.79,319889,566063296.0,11.9,9.11,0.72,5.33
2015-05-11,000016,8.68,9.53,9.53,8.63,444202,867413920.0,10.44,10.56,0.91,7.4
2015-05-12,000016,9.93,9.86,10.33,8.93,530863,1070961296.0,14.69,3.46,0.33,8.85
2015-05-13,000016,9.56,9.61,9.78,9.08,261120,521730560.0,7.1,-2.54,-0.25,4.35
2015-05-14,000016,9.61,9.63,10.16,9.57,274682,562299872.0,6.14,0.21,0.02,4.58
2015-05-15,000016,9.63,9.27,9.63,9.04,191844,372252784.0,6.13,-3.74,-0.36,3.2
2015-05-18,000016,9.23,8.89,9.59,8.86,299247,578350272.0,7.87,-4.1,-0.38,4.99
2015-05-19,000016,9.11,9.05,9.22,8.47,287519,538446880.0,8.44,1.8,0.16,4.79
2015-05-20,000016,9.05,9.31,9.78,9.03,267319,531037440.0,8.29,2.87,0.26,4.46
2015-05-21,000016,9.32,9.2,9.48,9.04,190040,366790384.0,4.73,-1.18,-0.11,3.17
2015-05-22,000016,9.23,9.38,9.44,9.03,247806,481634448.0,4.46,1.96,0.18,4.13
2015-05-25,000016,9.53,9.53,9.81,9.32,287694,574669792.0,5.22,1.6,0.15,4.8
2015-05-26,000016,9.58,10.53,10.53,9.36,353491,723492464.0,12.28,10.49,1.0,5.89
2015-05-27,000016,10.59,11.53,11.62,10.59,474980,1108939168.0,9.78,9.5,1.0,7.92
2015-05-28,000016,11.78,11.53,12.38,11.13,407240,997093888.0,10.84,0.0,0.0,6.79
