trade_date,股票代码,open,close,high,low,vol,amount,振幅,ratio,change,turn_over
2015-04-01,000055,6.4,6.59,6.63,6.31,212419,236184769.0,4.98,2.49,0.16,5.06
2015-04-02,000055,6.61,6.6,6.63,6.45,199990,222642285.0,2.73,0.15,0.01,4.76
2015-04-03,000055,6.57,6.59,6.75,6.5,180788,204181389.0,3.79,-0.15,-0.01,4.3
2015-04-07,000055,6.65,6.99,7.09,6.55,253949,293969168.0,8.19,6.07,0.4,6.04
2015-04-08,000055,6.99,6.73,6.99,6.62,234072,269799088.0,5.29,-3.72,-0.26,5.57
2015-04-09,000055,6.67,6.47,6.8,6.25,223934,248488769.0,8.17,-3.86,-0.26,5.33
2015-04-10,000055,6.38,6.92,7.01,6.37,246500,282141328.0,9.89,6.96,0.45,5.87
2015-04-13,000055,6.97,7.27,7.32,6.92,312611,376479360.0,5.78,5.06,0.35,7.44
2015-04-14,000055,7.27,7.98,8.05,7.17,322130,417023088.0,12.1,9.77,0.71,7.67
2015-04-15,000055,7.97,7.53,8.15,7.53,274907,359284208.0,7.77,-5.64,-0.45,6.54
2015-04-16,000055,7.37,7.69,7.85,7.23,207617,266016513.0,8.23,2.12,0.16,4.94
2015-04-17,000055,7.71,7.8,7.9,7.53,240527,312598608.0,4.81,1.43,0.11,5.72
2015-04-20,000055,7.67,7.19,7.76,7.11,273252,340831424.0,8.33,-7.82,-0.61,6.5
2015-04-21,000055,7.19,7.39,7.42,7.19,130612,160954692.0,3.2,2.78,0.2,3.11
2015-04-22,000055,7.39,7.51,7.6,7.39,135092,170225112.0,2.84,1.62,0.12,3.22
2015-04-23,000055,7.51,8.31,8.32,7.51,333719,447611792.0,10.79,10.65,0.8,7.94
2015-04-24,000055,8.1,8.37,8.71,7.92,253538,353711552.0,9.51,0.72,0.06,6.03
2015-04-27,000055,8.37,8.4,8.67,8.11,172258,238328990.0,6.69,0.36,0.03,4.1
2015-04-28,000055,8.37,7.96,8.37,7.87,131051,175551038.0,5.95,-5.24,-0.44,3.12
2015-04-29,000055,7.8,7.86,8.15,7.75,145407,191908338.0,5.03,-1.26,-0.1,3.46
2015-04-30,000055,7.92,7.78,8.07,7.75,126266,165723845.0,4.07,-1.02,-0.08,3.01
2015-05-04,000055,7.78,8.23,8.29,7.78,171692,232614743.0,6.56,5.78,0.45,4.09
2015-05-05,000055,8.3,7.91,8.57,7.86,194635,267732107.0,8.63,-3.89,-0.32,4.63
2015-05-06,000055,7.93,8.03,8.27,7.76,144760,195135683.0,6.45,1.52,0.12,3.45
2015-05-07,000055,7.98,7.39,8.1,7.35,92812,119329870.0,9.34,-7.97,-0.64,2.21
2015-05-08,000055,7.43,8.03,8.04,7.43,127820,165344683.0,8.25,8.66,0.64,3.04
2015-05-11,000055,8.18,8.43,8.48,8.17,165614,230046793.0,3.86,4.98,0.4,3.94
2015-05-12,000055,8.43,8.92,9.34,8.21,252607,361768000.0,13.4,5.81,0.49,6.01
2015-05-13,000055,8.87,9.09,9.33,8.63,243043,366626560.0,7.85,1.91,0.17,5.78
2015-05-14,000055,9.02,9.11,9.2,8.9,156212,233844272.0,3.3,0.22,0.02,3.72
2015-05-15,000055,9.11,9.16,9.31,8.93,131327,197776336.0,4.17,0.55,0.05,3.13
2015-05-18,000055,9.23,8.89,9.55,8.77,210710,320754192.0,8.52,-2.95,-0.27,5.01
2015-05-19,000055,8.9,9.78,9.85,8.9,238768,366037232.0,10.69,10.01,0.89,5.68
2015-05-20,000055,9.78,10.4,10.7,9.5,207116,344310944.0,12.27,6.34,0.62,4.93
2015-05-21,000055,10.37,10.43,10.67,10.17,182883,309092960.0,4.81,0.29,0.03,4.35
2015-05-22,000055,10.49,10.43,10.49,9.97,207418,347179200.0,4.99,0.0,0.0,4.94
2015-05-25,000055,10.17,10.71,10.85,10.1,145118,251447473.0,7.19,2.68,0.28,3.45
2015-05-26,000055,10.71,10.97,11.03,10.38,185687,324459904.0,6.07,2.43,0.26,4.42
