trade_date,股票代码,open,close,high,low,vol,amount,振幅,ratio,change,turn_over
2015-04-01,000037,9.13,9.17,9.29,9.09,123040,113193947.0,2.19,0.44,0.04,3.63
2015-04-02,000037,9.16,9.78,9.78,9.12,302377,286652352.0,7.2,6.65,0.61,8.92
2015-04-03,000037,9.8,10.76,10.76,9.56,319256,325447920.0,12.27,10.02,0.98,9.42
2015-04-07,000037,10.89,11.13,11.64,10.89,343530,385782224.0,6.97,3.44,0.37,10.14
2015-04-08,000037,11.14,11.0,11.31,10.56,200347,219627846.0,6.74,-1.17,-0.13,5.91
2015-04-09,000037,10.86,12.1,12.1,10.38,228346,250730529.0,15.64,10.0,1.1,6.74
2015-04-10,000037,12.16,13.11,13.31,11.88,323228,418835312.0,11.82,8.35,1.01,9.54
2015-04-13,000037,13.12,13.14,13.64,12.65,262402,346109488.0,7.55,0.23,0.03,7.74
2015-04-14,000037,13.01,13.09,13.63,12.68,220702,288331344.0,7.23,-0.38,-0.05,6.51
2015-04-15,000037,12.78,11.99,12.93,11.78,259418,319795008.0,8.79,-8.4,-1.1,7.65
2015-04-16,000037,11.76,11.99,12.35,10.98,150806,177244595.0,11.43,0.0,0.0,4.45
2015-04-17,000037,12.0,12.69,13.16,11.94,246581,309245040.0,10.18,5.84,0.7,7.28
2015-04-20,000037,12.52,12.23,12.98,12.18,180433,226455144.0,6.3,-3.62,-0.46,5.32
2015-04-21,000037,12.24,12.41,12.63,12.03,117659,144853660.0,4.91,1.47,0.18,3.47
2015-04-22,000037,12.43,12.98,13.06,12.43,186422,238290674.0,5.08,4.59,0.57,5.5
2015-04-23,000037,12.98,12.48,12.98,12.31,216510,273617472.0,5.16,-3.85,-0.5,6.39
2015-04-24,000037,12.24,12.21,12.43,12.0,126175,153835041.0,3.45,-2.16,-0.27,3.72
2015-04-27,000037,11.98,12.14,12.46,11.98,124470,152305923.0,3.93,-0.57,-0.07,3.67
2015-04-28,000037,12.08,12.47,12.48,11.99,161696,198784029.0,4.04,2.72,0.33,4.77
2015-04-29,000037,12.58,12.35,12.75,12.24,124151,154581794.0,4.09,-0.96,-0.12,3.66
2015-04-30,000037,12.29,12.4,12.72,12.26,132399,165448359.0,3.72,0.4,0.05,3.91
2015-05-04,000037,12.55,13.21,13.36,12.29,257497,332611200.0,8.63,6.53,0.81,7.6
2015-05-05,000037,13.28,11.94,13.36,11.89,231414,288622800.0,11.13,-9.61,-1.27,6.83
2015-05-06,000037,11.73,11.17,11.96,10.99,129767,150743596.0,8.12,-6.45,-0.77,3.83
2015-05-07,000037,10.98,10.27,11.18,10.15,117590,124340375.0,9.22,-8.06,-0.9,3.47
2015-05-08,000037,10.34,10.66,10.87,10.34,105035,111324063.0,5.16,3.8,0.39,3.1
2015-05-11,000037,10.8,11.15,11.28,10.7,99986,110677712.0,5.44,4.6,0.49,2.95
2015-05-12,000037,11.15,11.31,11.47,10.88,115641,129714356.0,5.29,1.43,0.16,3.41
2015-05-13,000037,11.18,11.02,11.21,10.9,117037,129813918.0,2.74,-2.56,-0.29,3.45
2015-05-14,000037,11.08,12.12,12.12,11.08,171252,204452701.0,9.44,9.98,1.1,5.05
2015-05-15,000037,12.83,12.78,13.06,12.26,332953,423649120.0,6.6,5.45,0.66,9.82
2015-05-18,000037,12.81,13.53,13.75,12.45,285390,380644848.0,10.17,5.87,0.75,8.42
2015-05-19,000037,12.97,12.61,12.98,12.18,408031,513507376.0,5.91,-6.8,-0.92,12.04
2015-05-20,000037,12.28,12.46,12.71,11.86,330967,408283616.0,6.74,-1.19,-0.15,9.77
2015-05-21,000037,12.38,12.44,12.51,12.16,230955,284018736.0,2.81,-0.16,-0.02,6.81
2015-05-22,000037,12.51,12.68,12.96,12.29,291400,367131984.0,5.39,1.93,0.24,8.6
2015-05-25,000037,12.58,13.08,13.28,12.42,338287,438350112.0,6.78,3.15,0.4,9.98
2015-05-26,000037,13.28,14.04,14.25,13.14,412002,559034064.0,8.49,7.34,0.96,12.16
2015-05-27,000037,13.88,14.5,15.02,13.37,421019,598749040.0,11.75,3.28,0.46,12.42
2015-05-28,000037,14.51,13.05,14.95,13.05,346334,489909376.0,13.1,-10.0,-1.45,10.22
2015-05-29,000037,12.86,13.93,14.08,12.42,347683,470373920.0,12.72,6.74,0.88,10.26
