trade_date,股票代码,open,close,high,low,vol,amount,振幅,ratio,change,turn_over
2015-04-01,000027,6.12,6.23,6.29,6.08,365563,490982672.0,3.39,0.65,0.04,3.81
2015-04-02,000027,6.31,6.37,6.51,6.24,442993,608133376.0,4.33,2.25,0.14,4.62
2015-04-03,000027,6.34,6.9,7.07,6.24,664255,943438832.0,13.03,8.32,0.53,6.93
2015-04-07,000027,7.03,6.92,7.11,6.79,543830,800768544.0,4.64,0.29,0.02,5.67
2015-04-08,000027,6.92,6.75,6.92,6.6,483085,698436624.0,4.62,-2.46,-0.17,5.04
2015-04-09,000027,6.67,6.84,6.91,6.57,464069,668140784.0,5.04,1.33,0.09,4.84
2015-04-10,000027,6.78,7.08,7.19,6.68,510335,759019424.0,7.46,3.51,0.24,5.33
2015-04-13,000027,7.08,7.12,7.18,6.98,431615,648149536.0,2.82,0.56,0.04,4.5
2015-04-14,000027,7.13,7.13,7.4,6.97,461423,696878496.0,6.04,0.14,0.01,4.81
2015-04-15,000027,7.12,6.68,7.12,6.68,432276,631515216.0,6.17,-6.31,-0.45,4.51
2015-04-16,000027,6.65,6.8,6.87,6.53,332112,476955584.0,5.09,1.8,0.12,3.47
2015-04-17,000027,6.81,6.87,7.04,6.81,438227,645811168.0,3.38,1.03,0.07,4.57
2015-04-20,000027,6.82,6.59,6.89,6.57,454539,651241136.0,4.66,-4.08,-0.28,4.74
2015-04-21,000027,6.55,6.85,6.86,6.55,346486,500561232.0,4.7,3.95,0.26,3.62
2015-04-22,000027,6.95,7.22,7.24,6.89,609522,917234304.0,5.11,5.4,0.37,6.36
2015-04-23,000027,7.29,7.09,7.29,7.04,476058,721520608.0,3.46,-1.8,-0.13,4.97
2015-04-24,000027,6.94,7.11,7.28,6.84,484536,730631600.0,6.21,0.28,0.02,5.06
2015-04-27,000027,7.07,7.22,7.24,7.03,546808,828717216.0,2.95,1.55,0.11,5.71
2015-04-28,000027,7.23,6.9,7.25,6.74,485092,721070320.0,7.06,-4.43,-0.32,5.06
2015-04-29,000027,6.82,6.89,6.95,6.67,303092,441391424.0,4.06,-0.14,-0.01,3.16
2015-04-30,000027,6.89,6.83,6.95,6.8,268182,393418544.0,2.18,-0.87,-0.06,2.8
2015-05-04,000027,6.8,7.17,7.17,6.74,485191,727303488.0,6.3,4.98,0.34,5.06
2015-05-05,000027,7.18,6.97,7.44,6.79,592595,899025312.0,9.07,-2.79,-0.2,6.18
2015-05-06,000027,6.92,6.6,7.02,6.5,347216,506241168.0,7.46,-5.31,-0.37,3.62
2015-05-07,000027,6.59,6.15,6.67,6.14,311907,427403312.0,8.03,-6.82,-0.45,3.25
2015-05-08,000027,6.2,6.34,6.38,6.11,240415,325974144.0,4.39,3.09,0.19,2.51
2015-05-11,000027,6.51,7.05,7.07,6.51,475779,696633024.0,8.83,11.2,0.71,4.96
2015-05-12,000027,7.11,7.09,7.17,6.9,433383,649170944.0,3.83,0.57,0.04,4.52
2015-05-13,000027,7.09,7.22,7.4,6.99,589277,904547808.0,5.78,1.83,0.13,6.15
2015-05-14,000027,7.43,7.3,7.54,7.26,440149,684225216.0,3.88,1.11,0.08,4.59
2015-05-15,000027,7.29,6.99,7.29,6.92,345687,516786992.0,5.07,-4.25,-0.31,3.61
2015-05-18,000027,6.9,6.94,7.12,6.85,265707,394640688.0,3.86,-0.72,-0.05,2.77
2015-05-19,000027,6.88,7.23,7.26,6.88,371856,561160656.0,5.48,4.18,0.29,3.88
2015-05-20,000027,7.25,7.59,7.94,7.13,683168,1084170128.0,11.2,4.98,0.36,7.13
2015-05-21,000027,7.68,7.89,7.99,7.61,530410,868426640.0,5.01,3.95,0.3,5.53
2015-05-22,000027,8.81,8.81,8.81,8.81,118926,215732199.0,0.0,11.66,0.92,1.24
2015-05-25,000027,9.68,9.43,9.82,9.31,1101651,2147433248.0,5.79,7.04,0.62,11.5
2015-05-26,000027,9.45,9.57,9.67,9.05,758616,1453855440.0,6.57,1.48,0.14,7.92
2015-05-27,000027,9.61,10.26,10.38,9.29,723764,1454551008.0,11.39,7.21,0.69,7.55
2015-05-28,000027,10.11,9.12,10.5,9.12,691333,1384282480.0,13.45,-11.11,-1.14,7.21
2015-05-29,000027,9.09,9.34,9.51,8.52,524552,985326176.0,10.86,2.41,0.22,5.47
2015-06-01,000027,10.29,10.4,10.4,9.84,621843,1274774128.0,6.0,11.35,1.06,6.49
2015-06-02,000027,10.47,11.57,11.57,10.47,698688,1546914208.0,10.58,11.25,1.17,7.29
2015-06-03,000027,11.82,11.91,12.54,10.95,739258,1761860656.0,13.74,2.94,0.34,7.71
2015-06-04,000027,12.49,12.28,12.62,10.94,890004,2123449616.0,14.11,3.11,0.37,9.29
2015-06-05,000027,12.4,12.05,12.62,11.8,739692,1788161040.0,6.68,-1.87,-0.23,7.72
2015-06-08,000027,12.05,12.58,12.8,11.67,740306,1792050320.0,9.38,4.4,0.53,7.72
2015-06-09,000027,12.38,12.64,12.93,12.37,525674,1312614928.0,4.45,0.48,0.06,5.49
2015-06-10,000027,12.87,13.4,13.87,12.72,882208,2315942336.0,9.1,6.01,0.76,9.21
2015-06-11,000027,13.18,13.05,13.38,12.84,517077,1332773936.0,4.03,-2.61,-0.35,5.4
2015-06-12,000027,13.05,13.07,13.28,12.95,434296,1120539232.0,2.53,0.15,0.02,4.53
2015-06-15,000027,13.13,12.38,13.36,12.29,561939,1418224528.0,8.19,-5.28,-0.69,5.86
2015-06-16,000027,12.0,11.19,12.05,11.05,572253,1319828976.0,8.08,-9.61,-1.19,5.97
2015-06-17,000027,11.55,12.43,12.43,11.2,628184,1480055584.0,10.99,11.08,1.24,6.55
2015-06-18,000027,12.46,12.4,13.12,12.07,584814,1468404176.0,8.45,-0.24,-0.03,6.1
2015-06-19,000027,11.58,11.22,12.18,11.18,364177,845364960.0,8.06,-9.52,-1.18,3.8
2015-06-23,000027,11.33,11.8,11.84,10.3,411937,932840320.0,13.73,5.17,0.58,4.3
2015-06-24,000027,12.07,12.13,12.62,11.8,613062,1488533088.0,6.95,2.8,0.33,6.4
2015-06-25,000027,12.34,11.26,12.39,10.93,747303,1159676864.0,12.04,-7.17,-0.87,5.2
2015-06-26,000027,10.51,10.02,10.74,10.02,538241,734198016.0,6.39,-11.01,-1.24,3.74
2015-06-29,000027,10.16,8.9,10.26,8.9,733339,910426272.0,13.57,-11.18,-1.12,5.1
2015-06-30,000027,8.14,9.14,9.24,7.89,962840,1117616464.0,15.17,2.7,0.24,6.7
2015-07-01,000027,8.76,8.11,8.99,8.11,786730,922360016.0,9.63,-11.27,-1.03,5.47
2015-07-02,000027,7.99,7.19,7.99,7.19,612439,625842144.0,9.86,-11.34,-0.92,4.26
2015-07-03,000027,6.44,6.35,7.1,6.35,710864,651621056.0,10.43,-11.68,-0.84,4.95
2015-07-06,000027,7.09,5.94,7.09,5.6,977530,874250992.0,23.46,-6.46,-0.41,6.8
2015-07-07,000027,5.66,5.34,5.68,5.23,1216081,947050304.0,7.58,-10.1,-0.6,8.46
2015-07-08,000027,4.69,4.69,4.85,4.69,1264528,894980144.0,3.0,-12.17,-0.65,8.8
2015-07-09,000027,4.69,5.28,5.28,4.69,718679,539443808.0,12.58,12.58,0.59,5.0
2015-07-10,000027,5.8,5.92,5.92,5.59,265956,223300295.0,6.25,12.12,0.64,1.85
2015-07-13,000027,6.63,6.63,6.63,6.41,639461,595485520.0,3.72,11.99,0.71,4.45
2015-07-14,000027,7.09,7.3,7.4,6.78,1304323,1309205792.0,9.35,10.11,0.67,9.07
2015-07-15,000027,7.0,6.46,7.14,6.46,671185,631368800.0,9.32,-11.51,-0.84,4.67
2015-07-16,000027,6.46,6.74,7.09,5.74,764814,712585040.0,20.9,4.33,0.28,5.32
2015-07-17,000027,6.89,7.2,7.39,6.79,683280,678717248.0,8.9,6.82,0.46,4.75
2015-07-20,000027,7.41,7.19,7.49,6.94,674463,679523376.0,7.64,-0.14,-0.01,4.69
2015-07-21,000027,6.96,7.21,7.36,6.83,521182,520009536.0,7.37,0.28,0.02,3.63
2015-07-22,000027,7.14,8.04,8.04,7.06,1150462,1214613088.0,13.59,11.51,0.83,8.0
2015-07-23,000027,8.26,8.59,8.76,8.11,1224757,1418508672.0,8.08,6.84,0.55,8.52
2015-07-24,000027,8.66,8.47,9.33,8.18,1337785,1614408912.0,13.39,-1.4,-0.12,9.31
2015-07-27,000027,8.15,7.51,8.83,7.51,1092540,1240927856.0,15.58,-11.33,-0.96,7.6
2015-07-28,000027,7.18,7.34,7.93,6.64,920397,921789456.0,17.18,-2.26,-0.17,6.4
2015-07-29,000027,7.47,8.1,8.18,7.18,661933,693329680.0,13.62,10.35,0.76,4.6
2015-07-30,000027,8.2,8.22,8.81,8.01,994350,1143130928.0,9.88,1.48,0.12,6.92
2015-07-31,000027,8.01,7.91,8.36,7.51,598485,661906432.0,10.34,-3.77,-0.31,4.16
2015-08-03,000027,7.71,7.09,7.71,7.03,527896,535136080.0,8.6,-10.37,-0.82,3.67
2015-08-04,000027,7.25,7.92,7.92,7.21,586153,614125712.0,10.01,11.71,0.83,4.08
2015-08-05,000027,8.08,7.93,8.37,7.75,703897,777804624.0,7.83,0.13,0.01,4.9
2015-08-06,000027,7.72,7.96,8.17,7.58,498903,545922480.0,7.44,0.38,0.03,3.47
2015-08-07,000027,8.09,8.21,8.36,8.02,572905,642476352.0,4.27,3.14,0.25,3.99
2015-08-10,000027,8.49,8.82,8.91,8.34,875100,1032233072.0,6.94,7.43,0.61,6.09
2015-08-11,000027,8.85,8.86,9.0,8.55,942254,1128713440.0,5.1,0.45,0.04,6.55
2015-08-12,000027,8.68,9.19,9.56,8.62,1036921,1280480640.0,10.61,3.72,0.33,7.21
2015-08-13,000027,9.09,10.09,10.11,9.02,1311883,1705924624.0,11.86,9.79,0.9,9.13
2015-08-14,000027,10.22,9.78,10.51,9.69,1316710,1770444544.0,8.13,-3.07,-0.31,9.16
2015-08-17,000027,9.93,10.46,10.49,9.83,968666,1318633664.0,6.75,6.95,0.68,6.74
2015-08-18,000027,10.55,9.3,10.56,9.3,1157622,1517844032.0,12.05,-11.09,-1.16,8.05
2015-08-19,000027,8.74,9.49,9.75,8.26,943812,1140378512.0,16.02,2.04,0.19,6.57
2015-08-20,000027,9.24,8.59,9.4,8.59,622829,758150624.0,8.54,-9.48,-0.9,4.33
2015-08-21,000027,8.47,8.18,8.8,8.02,599191,692996448.0,9.08,-4.77,-0.41,4.17
2015-08-24,000027,7.74,7.24,7.91,7.24,335824,342439312.0,8.19,-11.49,-0.94,2.34
2015-08-25,000027,6.4,6.4,6.64,6.4,489472,445795584.0,3.31,-11.6,-0.84,3.4
2015-08-26,000027,6.43,5.68,6.71,5.64,759719,668967248.0,16.72,-11.25,-0.72,5.28
2015-08-27,000027,5.9,5.99,6.08,5.34,538518,448675248.0,13.03,5.46,0.31,3.75
2015-08-28,000027,6.24,6.7,6.7,6.05,650957,587029456.0,10.85,11.85,0.71,4.53
2015-08-31,000027,6.7,7.49,7.49,6.3,970300,950360048.0,17.76,11.79,0.79,6.75
2015-09-01,000027,7.69,7.79,7.94,6.94,1259240,1310094896.0,13.35,4.01,0.3,8.76
2015-09-02,000027,7.15,6.99,7.9,6.9,742938,755060272.0,12.84,-10.27,-0.8,5.17
2015-09-07,000027,7.26,6.69,7.49,6.51,733663,720539728.0,14.02,-4.29,-0.3,5.1
2015-09-08,000027,6.59,7.02,7.18,6.24,446244,418932624.0,14.05,4.93,0.33,3.1
2015-09-09,000027,7.15,7.43,7.55,7.04,681726,696211072.0,7.26,5.84,0.41,4.74
2015-09-10,000027,7.3,7.14,7.42,7.09,376572,379920736.0,4.44,-3.9,-0.29,2.62
2015-09-11,000027,7.14,7.34,7.41,6.94,370870,371873072.0,6.58,2.8,0.2,2.58
2015-09-14,000027,7.51,6.56,7.54,6.49,579056,572527040.0,14.31,-10.63,-0.78,4.03
2015-09-15,000027,6.09,5.79,6.46,5.79,419974,365404352.0,10.21,-11.74,-0.77,2.92
2015-09-16,000027,5.91,6.49,6.49,5.79,441094,385798560.0,12.09,12.09,0.7,3.07
2015-09-17,000027,6.72,6.56,7.16,6.55,688079,660979104.0,9.4,1.08,0.07,4.79
2015-09-18,000027,6.76,6.81,6.91,6.58,391499,371762256.0,5.03,3.81,0.25,2.72
2015-09-21,000027,6.76,7.01,7.05,6.58,411869,396015760.0,6.9,2.94,0.2,2.87
2015-09-22,000027,6.99,6.92,7.14,6.76,440490,428239056.0,5.42,-1.28,-0.09,3.06
2015-09-23,000027,7.01,7.08,7.34,6.84,605060,603489776.0,7.23,2.31,0.16,4.21
2015-09-24,000027,7.08,7.04,7.19,6.8,416947,408762448.0,5.51,-0.56,-0.04,2.9
2015-09-25,000027,7.09,6.73,7.1,6.66,345107,331727680.0,6.25,-4.4,-0.31,2.4
2015-09-28,000027,6.8,6.7,6.82,6.41,204504,190527158.0,6.09,-0.45,-0.03,1.42
2015-09-29,000027,6.53,6.42,6.61,6.36,203007,186239638.0,3.73,-4.18,-0.28,1.41
2015-09-30,000027,6.48,6.44,6.54,6.39,143148,130977465.0,2.34,0.31,0.02,1.0
2015-10-08,000027,6.74,6.76,6.83,6.66,254096,241129252.0,2.64,4.97,0.32,1.77
2015-10-09,000027,6.76,6.79,6.83,6.64,273571,259557842.0,2.81,0.44,0.03,1.9
